source,point_index,surface,x_physical_mean,y_physical_mean,y_physical_std,mean_d_score_d_x_normalized,mean_d_score_d_y_normalized,mean_sensitivity_normalized_l2,std_sensitivity_normalized_l2,mean_d_score_d_x_physical,mean_d_score_d_y_physical,norm_of_mean_physical_gradient_l2,mean_sensitivity_physical_l2,std_sensitivity_physical_l2,mean_critic_score,std_critic_score
real,89,lower,0.7420036196708679,-0.0003448000061325729,0.015820132568478584,-0.02237667329609394,-0.0039290376007556915,0.022856103256344795,0.0029086642898619175,-0.02237667329609394,-0.013472449965775013,0.02611938863992691,0.027218714356422424,0.005955594126135111,-0.0722363144159317,0.032633960247039795
real,90,lower,0.7670416235923767,0.0006928000366315246,0.015492764301598072,-0.020756149664521217,-0.003159486223012209,0.021243777126073837,0.00388332549482584,-0.020756149664521217,-0.010833700187504292,0.023413389921188354,0.025824273005127907,0.004573541693389416,-0.0722363144159317,0.032633960247039795
real,91,lower,0.792271614074707,0.001599599956534803,0.01502083521336317,-0.015409102663397789,-0.004336425103247166,0.016243498772382736,0.0057605840265750885,-0.015409102663397789,-0.014869356527924538,0.02141350507736206,0.023007476702332497,0.00922965444624424,-0.0722363144159317,0.032633960247039795
real,92,lower,0.8176883459091187,0.0022434000857174397,0.014345038682222366,-0.014711347408592701,-0.003487067297101021,0.015370873734354973,0.004786426201462746,-0.014711347408592701,-0.0119569581001997,0.018957652151584625,0.020455490797758102,0.011705975979566574,-0.0722363144159317,0.032633960247039795
real,93,lower,0.843285858631134,0.002661800477653742,0.013462794944643974,-0.013562927022576332,-0.009629802778363228,0.0168265663087368,0.004174122121185064,-0.013562927022576332,-0.03302004933357239,0.03569701313972473,0.035938508808612823,0.013838418759405613,-0.0722363144159317,0.032633960247039795
real,94,lower,0.8690569996833801,0.0028384001925587654,0.01232306007295847,-0.012161720544099808,-0.0019698808901011944,0.012818959541618824,0.003225765423849225,-0.012161720544099808,-0.006754610687494278,0.013911585323512554,0.01668700948357582,0.0058805630542337894,-0.0722363144159317,0.032633960247039795
real,95,lower,0.8949942588806152,0.002755200257524848,0.010922664776444435,-0.008188950829207897,-0.0022757744882255793,0.008782919496297836,0.002047453075647354,-0.008188950829207897,-0.00780350249260664,0.01131165586411953,0.013177512213587761,0.004120219498872757,-0.0722363144159317,0.032633960247039795
real,96,lower,0.9210782051086426,0.0022236001677811146,0.009168056771159172,-0.003322199685499072,0.001304590841755271,0.008387401700019836,0.003863181220367551,-0.003322199685499072,0.004473368637263775,0.005572076886892319,0.02172047272324562,0.012003139592707157,-0.0722363144159317,0.032633960247039795
real,97,lower,0.9472910165786743,0.0012569999089464545,0.007006023544818163,-0.00204585213214159,0.004139065742492676,0.007403387222439051,0.005108731333166361,-0.00204585213214159,0.01419262308627367,0.014339318498969078,0.02350587025284767,0.01849229447543621,-0.0722363144159317,0.032633960247039795
real,98,lower,0.9736078381538391,-0.00010520005889702588,0.004378467798233032,0.002310914220288396,0.008288823999464512,0.016386251896619797,0.012623045593500137,0.002310914220288396,0.028421908617019653,0.02851570025086403,0.052390206605196,0.04335382208228111,-0.0722363144159317,0.032633960247039795
real,99,lower,1.0,-0.0018895998364314437,0.0018549382220953703,7.340572483371943e-05,0.016789201647043228,0.0327950045466423,0.023672614246606827,7.340572483371943e-05,0.0575692243874073,0.05756927281618118,0.10883665084838867,0.08223839104175568,-0.0722363144159317,0.032633960247039795
